vehicle_id,v2x_messages_transmitted,neighbor_vehicles,communication_success_rate,gps_consistency,sensor_signal_strength,speed,acceleration_variance,behavioral_consistency,label
37,3656,7,92.06897186762755,0.8533826386602253,0.8295227050661163,93.50251861898234,2.424731079321153,0.9898064377390625,real
38,3990,18,93.36425597110032,0.8476976440003545,0.6056159157364656,81.01079220362347,1.7355053256420094,0.7391903144672078,real
39,8938,27,92.38980692019229,0.8731837087699393,0.931498415679436,68.8177675310814,2.9386356736634585,0.8115510353699258,real
40,5493,34,89.26988087601144,0.9596731436873657,0.9430467176566041,33.31821256675234,4.4561029929918625,0.7077516916660033,real
41,8892,27,87.5957156035846,0.9942218030750288,0.5983267924764794,46.133301788538375,2.88959442361979,0.7665338475800639,real
42,8533,17,97.26667299143651,0.822275262572145,0.8687130428853387,61.90994729170853,3.195439849800262,0.9341413415140465,real
43,7613,43,90.38163570272437,0.9482556766318909,0.6432597744635615,79.92992870063887,2.6418644508620766,0.7603525696866638,real
44,2712,44,89.58363755259462,0.9293583383964152,0.9013201561764648,71.37078552153048,0.350710981582832,0.7240190207586896,real
45,7141,24,80.51284131612871,0.872058685436672,0.9986189499518013,48.81845259595295,1.241006928692862,0.842335953953357,real
46,9655,25,86.82495655252313,0.98681414308358,0.5150130026646964,20.646435778971053,2.510808474217206,0.7029907704203555,real
47,6335,7,87.60391237571714,0.7601423546585208,0.948682932895466,69.6239221900814,1.6201528903490536,0.7254298463278999,real
48,5586,6,87.97645561793802,0.7327792630928864,0.8113152667993291,48.56259885622431,0.9906416290298518,0.9422877608688925,fake
49,7199,24,91.60344738454664,0.9561885900866267,0.9866913095824106,93.46083007105351,2.570250925400348,0.9314420034578819,real
50,9770,33,90.67205093453757,0.8317449449901244,0.7325047587632139,22.39462652704835,1.6817679878944667,0.9745416461214689,real
51,875,49,92.15810185586889,0.9540906562621181,0.9236939652856868,78.48278113057908,1.3647274515497323,0.9563546307732249,real
52,8326,29,95.29766523084257,0.9679270615586244,0.5311970342991386,114.14742375060654,2.3735285454578663,0.9049526689719454,fake
53,3252,43,96.25971477432188,0.7187372780857214,0.6676395250391478,37.440926711149956,0.7530928646026485,0.7156998571901988,real
54,1685,22,94.36246152452989,0.9650394288958182,0.533508268875605,67.16494907505954,4.645954092069496,0.9348545853959973,fake
55,4043,26,99.1104739190987,0.8344957166108267,0.9876715667395353,29.142199181713817,4.351740279804271,0.953653243252168,real
56,7655,28,80.36465165352723,0.8531297467012696,0.9084869536359184,82.56819122613527,3.5673408701286236,0.9397246437315863,real
57,3173,21,83.91555971367092,0.887977753327963,0.9262737106229852,75.05316805962255,0.6204477551834354,0.8525437105924079,real
58,1121,49,80.15125749956285,0.977914782019026,0.9689826157169471,60.736552421283236,3.901798546901496,0.7698705515948445,real
59,3943,7,92.94949428309206,0.7057348283289292,0.5425517430598927,72.13770214737411,4.058990907734193,0.953598992706618,real
60,8089,17,97.96061097899974,0.8430530404953451,0.6927987962566666,109.65746584690102,3.862046626800255,0.9181488429220415,real
61,9792,20,84.86964593152598,0.9063166127291682,0.535517444522001,39.6294302311067,0.6584328468842817,0.9942283523166555,real
62,6973,41,98.54069089592613,0.9168120873094685,0.6053965507750143,22.256451170534724,3.2551489896320476,0.7467077793267798,real
63,5775,49,81.20534780579122,0.9077597294611324,0.6146828885188362,106.16648846991009,4.188191499172053,0.7676993749156165,real
64,261,20,98.68872053611028,0.7403305388224365,0.7345536055237893,77.71170823879065,2.929031665976372,0.7635394449644508,real
65,4397,22,87.03245374479269,0.7898186765115043,0.6342810837268213,109.06584554618424,3.2673961386176362,0.937761930286401,real
66,1095,28,82.02841656898433,0.807614657625104,0.5504890534088805,79.69452234131725,2.3459810491889006,0.7560721889350355,real
67,7729,40,89.71743518372651,0.9413311623038515,0.5837455445470539,101.01610899597024,2.690665867431858,0.7199979489469918,real
68,9567,49,85.13553135441016,0.7836279617243659,0.5736377817760454,62.967336335514794,0.2684466059234536,0.9995682419756886,real
69,1116,7,85.69745803923846,0.7632114891601609,0.9865383989561491,94.98599312882688,3.2309188076690947,0.7074451634335447,real
70,7969,1,86.14579929852573,0.9872344057114288,0.8796462534592369,111.3041466889856,0.49909134316668013,0.9505732180476597,real
71,6539,32,96.06051795665327,0.7026589855340406,0.9838807326347809,77.21229637222064,2.2315715122670947,0.8096100524651958,real
72,7992,13,90.78322553350509,0.9993462567045934,0.7198702432539543,38.078515056237954,1.5340099785702985,0.9524846379273446,real
73,6963,30,86.22615398312007,0.9030463896572187,0.6391842408313283,46.87976150301982,2.772596956037394,0.8663861473633434,real
74,8016,23,92.20667566621836,0.9485407898347351,0.8991465986045933,39.864457689740576,0.7537400440637148,0.970489368845908,real
75,8629,19,94.32301348446387,0.788385818903858,0.6631269590205734,44.68570275957329,3.4890526696692596,0.977857895924388,real
76,978,32,85.45248001467067,0.704294583300118,0.6496916868526741,50.64154493510364,3.9955565309495054,0.7027294543842327,real
77,9368,30,88.27098203050703,0.921360855568459,0.6162529961039156,75.51337867531885,0.9004368037414668,0.7226236527978365,real
78,4987,29,82.43772186673895,0.9502433791002027,0.5648394891121177,78.79916294638328,0.6111341280242226,0.7751076188712566,real
79,4959,49,83.6229869906936,0.9221428395860557,0.628231530508383,62.649974724186116,0.8130258656580599,0.9007946249090505,real
80,6431,45,93.62235707929966,0.7428550861902515,0.6776598742369438,81.54207798208354,4.397925053302658,0.9664816589534517,real
81,8671,29,83.62876695391253,0.9260283766770907,0.8369971040728652,28.157492561136593,2.6881273826061456,0.8379825853881888,real
82,8784,30,90.5032676733412,0.9306768346322922,0.5312824211097258,28.778823705815995,2.389578880436763,0.8820919348822795,real
83,7308,16,94.18092523444865,0.8975621547010164,0.6052534698326715,37.182946035765845,0.622887913601536,0.7565499558386684,real
84,5376,40,82.13753846189488,0.9298347798386759,0.9045118201458382,71.80774980403447,3.282824433109113,0.9414900501645056,real
85,2162,19,91.34624439257807,0.9537764319033196,0.5734609617918853,41.399467869831355,4.35319800028594,0.990198433406041,real
86,164,18,85.13125567402727,0.8840812342712375,0.6713225732612608,48.32844034925773,4.158110759684919,0.7805796798743792,fake
87,8106,1,99.2585375047516,0.7265814141909037,0.93232946092907,60.03128361729941,3.1676680740059266,0.8484477854801639,real
88,2668,14,89.6709129343985,0.8462883429001633,0.5774626555717213,101.18661240103798,0.4688657115932008,0.7258348331519121,real
89,5563,47,96.11985099550316,0.7232948004014815,0.541368417809095,21.386213591286012,0.6507454331624636,0.8677409969388905,real
90,2127,2,91.00453084312524,0.8222629093097292,0.7422689975400054,84.93788202366224,0.34161403683814096,0.8508350325540042,real
91,2795,28,80.86825065709638,0.8221319467376883,0.6512097556392682,86.88765310406853,1.3616481608130997,0.7433309452465232,real
92,9787,49,92.66302751188044,0.7198029532420724,0.7817041822419271,99.86557803566366,0.764741189085851,0.8326198639354225,real
93,5358,30,99.02806684413314,0.8046461601908438,0.9019024452417376,113.27529390603132,1.3742353972369263,0.8002313956259689,fake
94,5718,38,92.03223640292663,0.7332994296373944,0.5685742440763716,22.013784894928982,1.9867844730229125,0.8565492625915567,real
95,6836,4,96.3837771885358,0.9424705630027667,0.7903495422771425,35.378370551321616,4.720615641948565,0.8756963006286398,real
96,491,1,97.68412926696816,0.9843064077893413,0.7527543801949319,108.6171294055993,3.0908426929302912,0.7025486735821628,real
97,5992,8,84.56159543897866,0.7216949425773815,0.5720393930065998,65.85185621870153,4.191371549846515,0.9283017948848666,real
98,3661,29,84.24089679816453,0.9865345621875103,0.8119992427644912,76.45906389334635,3.5807223534904282,0.9139042875585223,real
99,6284,39,92.21961977701983,0.8567729798010235,0.6368202089303858,86.30272037231474,0.6512653395804956,0.8098859158619567,real
100,3199,3,88.2205693961341,0.7898697033861621,0.7439171592720062,87.90666044956374,3.70600999123235,0.7158807806706454,real
101,6378,32,96.7972260573344,0.723058622582849,0.5411361621385309,113.17404033165082,1.4479845196397099,0.9264797619355151,real
102,8492,10,98.00046246796022,0.8501872804211253,0.7297920286068116,119.69494174116697,3.2316284502740613,0.9865525481434397,real
103,3204,10,87.06842758605436,0.9383546633472246,0.6532317340214102,92.01574609309402,1.770713670850644,0.7720454788066042,real
104,7315,19,84.73741117948964,0.9121259431800095,0.9111906055926772,48.72212092051508,4.98859408999683,0.7970573841211114,real
105,2554,46,95.61051030487724,0.7150678034391921,0.5284893634986841,107.97524022943436,1.3914022495342115,0.7551438668445445,real
106,9096,34,85.49612071096273,0.721870550610371,0.709303637459165,24.92209145407616,1.4677393067939215,0.8730808370034518,real
107,2831,33,96.45228637027357,0.8208619847897911,0.729215712065719,43.10808528744962,4.660294052255751,0.7464524183942365,real
108,8254,23,88.47476507297526,0.7885871482143829,0.8625030381495593,109.73857174637149,0.2207575827179811,0.8068581830384138,real
109,9862,28,93.35099798582941,0.7697152969168143,0.7871437875451055,45.61915144393549,3.513776040578665,0.9091039041802789,fake
110,5156,32,81.91070627669336,0.784301349672614,0.8336061685970906,42.06510596217485,3.654099314605803,0.8680347949028044,real
111,8210,7,92.47718649353146,0.9410448229890653,0.8885246428258781,33.81252931402472,4.198255029310957,0.8159387692983806,real
112,3940,29,89.03535357474459,0.9787684160895562,0.9311014868290943,105.91117576469165,4.874752622128529,0.8260748805422625,real
113,1128,8,91.73216926350948,0.8215308083582699,0.6569377483612353,70.00582591910867,4.880449403867597,0.8686332647869688,real
114,7485,1,83.36028415489727,0.971833300639749,0.7690113526819515,87.48932030541548,0.4198561120756731,0.7017594183661483,real
115,602,3,94.73747489888365,0.7964487103743646,0.9200540392195999,43.90663840750297,4.127012681489222,0.7235529605360829,real
116,7010,24,97.25594155086458,0.8429310959031375,0.9947255654825282,95.80404210112165,3.2669186749211687,0.9643774203289035,real
117,9162,23,84.33479600181552,0.7678086993447999,0.9447596555218816,96.00055449620984,3.271976458428147,0.7233636967273872,real
118,7038,8,81.91429111040324,0.8921428126527532,0.6857336313121885,51.25980249083001,0.7289146404120045,0.9120410788631516,real
119,4588,47,80.47277172092673,0.9936943345524427,0.5975832586093253,61.06826330102828,3.2859171155837017,0.9760114492327158,real
120,306,37,92.83943000886532,0.8810479288130135,0.7446962687032943,40.969027743020085,4.914164644946115,0.7812050812905194,real
121,5234,3,92.14188072177562,0.8073442252340646,0.8708207259180212,117.65610233229043,4.56791099074329,0.8111474311178543,fake
122,6077,33,90.9339482542814,0.8943452337971585,0.7462845353766487,84.56025770584117,2.2517402379437677,0.8706764217534149,real
123,7821,28,84.6389419223195,0.7368762035396162,0.7415904316568342,113.45438807155155,0.29574506910186227,0.9645126908915754,real
124,7135,47,87.8181199181103,0.9665977240796195,0.9191152105409003,50.338554362913314,1.875238101001004,0.982571676178126,real
125,1584,8,91.88952670372346,0.8509251852339509,0.6807018895335932,98.18909129968897,4.149312526842721,0.9218689744333803,real
126,7958,34,89.93533717718338,0.8348049226118925,0.9298973374058228,96.5858643884742,3.5373455971793137,0.7259859282564082,real
127,963,35,99.75571040429774,0.8757594365360557,0.7034024004758618,89.16556518665415,2.3507839124103866,0.9007462466604552,real
128,2890,32,82.72879505113467,0.8874351588368208,0.6641165528391697,116.56389752668004,0.36999752227827243,0.8230911165617986,real
129,7508,24,93.90289108095187,0.7215327418679539,0.7269949555998495,59.355533610631554,2.191784166334183,0.8412102998473184,real
130,8855,14,88.08637536208585,0.9047851663670207,0.8812234793374343,33.07173235897573,2.3982222046176296,0.714744517103553,real
131,5216,32,88.56399229851229,0.7725795040946588,0.5630010139319972,87.17088592440608,4.649922111181266,0.7573186418039074,real
132,6119,46,94.35195531316353,0.914185789751977,0.5982096079360086,92.93098004772062,3.2413219075525816,0.9371540822600943,real
133,1857,43,93.84872302648739,0.946760438315259,0.975722412831546,77.50605734588146,1.6270992916077798,0.8361876499143579,real
134,7674,16,99.82511987404376,0.941187552265756,0.5877458136906787,40.68178931333963,2.674059495808535,0.7904986724893446,real
135,6474,4,82.56788578908251,0.8657502902223667,0.7838636589655272,70.44559416693554,0.4236710083285844,0.8152057221894874,real
136,6992,37,82.08219298768333,0.8560509676932253,0.7896572333309689,51.21897365691294,4.86558435468371,0.956319853997704,real
137,1778,21,94.48677634257483,0.7428627884018235,0.7448122310251224,62.746652816668906,1.8642935194605577,0.924699705221487,real
138,3342,14,91.56773834012819,0.9326038451209406,0.8223726242884093,84.52185758446639,2.441550039074366,0.7816946191543248,fake
139,4736,31,85.48321333119611,0.7814228141340143,0.6149133628988093,94.52147426908346,1.840891473760921,0.7352505520637119,real
140,1159,48,81.58838737977973,0.8490086268453839,0.776331133888374,43.22246909013431,3.444307477569381,0.7755994664932215,real
141,6768,18,81.71316499192861,0.785282227878255,0.6860866276234485,60.532536064695336,3.344937575815006,0.9762269353164201,fake
142,3257,7,97.88381749328236,0.7401485088999079,0.8308336298145945,46.916157099162916,3.605079321592765,0.8744766513549266,real
143,6015,10,83.83734649437486,0.888867309067521,0.5706117716865747,39.86316138618691,1.4139018250984123,0.8600440626234348,real
144,9889,7,86.46743124231041,0.7162996104468711,0.7854387084197381,98.33872199958384,1.6467755577039236,0.8789180799077384,real
145,2793,33,84.53312804453977,0.92459357023786,0.5926351776916619,110.92526944369924,0.713731032371419,0.8098084797239545,real
146,3727,23,87.09992611663874,0.795276038578335,0.6393215315575183,57.02321856845767,3.311998862045952,0.9421321060958538,fake
147,9655,21,81.38847685492186,0.7000404079013456,0.6093549001617916,95.12789243737669,0.2950059239446975,0.8569858747900749,real
148,5550,19,90.38119581816541,0.8533387417711689,0.5914188899344086,109.69952893644111,3.02864344406495,0.7350243708306387,real
149,1763,48,81.3522512718443,0.7140555725582809,0.9128554757803335,104.61242105302316,4.361509835773006,0.7387195374487189,real
150,9821,19,96.00713015644723,0.7828508673462699,0.6428537838304451,38.28133885392259,4.465077526619204,0.8610577439507855,real
151,5692,36,84.67424163820866,0.9120929462367149,0.9635618909322247,115.62918815133614,2.3002850258128125,0.9809710654212518,real
152,7492,29,90.80023829209021,0.7188068864865598,0.9849632626725955,57.66764404294625,2.3505880722440615,0.7925056365028595,real
153,1406,18,97.60158175122916,0.9518015477068007,0.7856302349685487,53.92406611738363,0.4771489967392851,0.9608623506577655,real
154,6876,2,93.01754738094388,0.7011459767975748,0.5715005613328632,26.243132727778033,3.3867486246708753,0.9292286759736638,real
155,5964,1,90.6591557310267,0.7740471607605707,0.6872741216897906,68.6173654104883,4.124171159826943,0.774343732872072,fake
156,9574,47,86.48667506230751,0.9222712168456214,0.898866131674107,30.90136156409287,1.298809767563094,0.7109022244948727,real
157,7626,5,86.66003826116396,0.794881044918792,0.6836953643485353,44.8539820927426,2.164374320003487,0.7305541795427147,real
158,9001,20,93.3897391039638,0.730567716419804,0.5435086091513943,51.69426217672814,4.210312750149825,0.9185481801542321,real
159,5675,11,99.88278722442335,0.8080701756401283,0.778392455464094,100.8826323491684,4.397890291545211,0.759900921412194,real
160,5630,42,93.23678379698757,0.7811179859153576,0.9225604257480173,107.54886503958966,1.2915819032947073,0.8113812761516181,real
161,4513,2,91.15566834740049,0.9528135706481664,0.8979631935717511,50.24663174614697,2.797796109252685,0.8505097498019274,fake
162,3848,3,94.61301020478493,0.7940043752755429,0.5875615700651766,105.86981212445738,1.0432164381155526,0.9176404505350488,real
163,763,23,89.30411224567436,0.9366797415328021,0.8363823072062333,105.72309373697911,0.5992059442838271,0.7339693669777376,real
164,2098,12,81.20284685201571,0.9675616434432204,0.6102521317178236,96.46509503848735,4.564490456820592,0.8219099215832384,real
165,8094,20,91.2459363175582,0.8301452258729588,0.6091037672760862,34.66951140151815,4.120486770737335,0.8455218727428087,real
166,1595,5,99.1525056901076,0.9729829431563176,0.9370358866525925,89.0322846900729,3.8241710188355524,0.8622481191914619,real
167,3404,37,83.5060588471532,0.8131954161889579,0.624834476370115,114.50240645805688,0.3389549621843881,0.945508192418565,real
168,3863,38,93.80009781641331,0.9892235249470325,0.6316236732590056,88.2540478767157,4.2342710842802616,0.7515034585129651,real
169,5332,30,84.01867377318113,0.7267868573576718,0.5003266953806498,53.16168491078339,2.2464159719363805,0.9423494355479867,real
170,1953,9,90.71655368946162,0.9061057799509729,0.9353345170627588,70.05793174308313,1.7777361041497124,0.9078635283089956,real
171,6685,34,81.9335289929344,0.8481442121370786,0.8962974066045674,84.57250433510536,2.777734169024345,0.8667612442596878,fake
172,1391,44,89.0074187251637,0.8162946416366941,0.813664467545339,71.05704087285037,0.5476308893454236,0.9098583611207716,real
173,3681,35,95.12326657790493,0.8898135636245803,0.8751328819694211,31.99529417309698,3.8075680918267545,0.8236053216854969,real
174,7654,22,86.95143048477964,0.9111571274902993,0.5760242837122459,51.20640446520206,2.95393187675265,0.7415192757904373,real
175,7380,44,93.29823448974436,0.7013089808950926,0.7291617972937877,100.23960305536325,1.014291474678521,0.8997295720796101,real
176,1736,24,95.90899921579458,0.7500859266241596,0.6756096936743905,106.14180460955174,1.0223377788683234,0.8574016920056866,fake
177,3796,17,98.54355638958906,0.9139138151902956,0.5468882631285082,33.730003271557024,1.0028183927061038,0.8918124401628327,real
178,798,10,84.69284163710907,0.8999156240734619,0.743065242607462,115.23867523987246,0.3793116990044766,0.801399634308547,real
179,4837,30,87.98631831618616,0.9898142515386031,0.9603698251713177,52.88226178486093,2.9802124019212557,0.9720599732019508,real
180,954,46,83.04832026660834,0.9283113370752349,0.5200295595253472,86.231373873072,4.21770607018369,0.8762109605726731,real
181,8264,23,99.8496700431675,0.9852318123194015,0.6457304567468969,95.18251459566811,0.18574124853820415,0.7256207452872621,real
182,5955,32,98.5400193584859,0.9107621504604421,0.6037704681028517,101.19462346378835,0.3401227603592404,0.8349411972113285,real
183,7492,17,90.7991426056112,0.7894156625918329,0.6190733268328481,114.57497022259301,2.906574355766035,0.9269068164230903,real
184,6628,17,96.84066588752842,0.7316094766752569,0.9542172759396876,51.29195480288226,4.115528858391657,0.9382403685196817,real
185,5349,14,90.41915954544085,0.9345471590034806,0.7340345271171451,105.85064545515544,1.7010205637863047,0.8483791158291276,real
186,5272,9,92.4717137600552,0.8932447664427747,0.7331497064699094,33.1686903436207,1.8131105541578387,0.9684242712493903,real
187,1807,40,81.78248864232033,0.7144558037179888,0.8802878212276412,90.50409063535928,3.0220978377342025,0.7803005311582892,real
188,5891,2,95.10540840993616,0.8080151397702935,0.5772461020024628,94.19777295139859,1.4436431567083203,0.8231796091714799,real
189,5635,45,82.55426967270469,0.9870399446452858,0.7436326770500254,87.77232412013204,0.23038099378065227,0.969579073170691,real
190,5031,25,96.52135260505057,0.8501203437130603,0.7149926070605299,45.2314736135153,3.702619738697821,0.9688770149414736,real
191,3610,39,95.64056175340772,0.8298187408059113,0.7984553452733281,107.30431470152034,3.1656845734131207,0.9057138306474043,real
192,302,9,94.17489395485953,0.8373098815477882,0.9997788516252193,36.885846337039496,2.9457043953727298,0.9576941641366661,real
193,4318,22,80.72320761049524,0.7626648172015491,0.8847244470410236,25.363479152083084,3.7342522320599336,0.7266319800868698,real
194,9058,43,86.06256711890657,0.8106121512594385,0.6989328515087136,91.74649906119122,3.4086311040539843,0.9594984928623329,real
195,4489,46,85.26225139821686,0.8109439767961529,0.9137765261370234,67.54757152327338,1.1088217420737738,0.796185971965068,real
196,2427,4,87.20272814943038,0.7157065060562416,0.5853541816562401,104.90980199586761,1.8271571300224208,0.7534994537284648,real
197,8104,26,81.75285493527677,0.9302702885553755,0.51523184315448,58.3397141058259,0.7179396942252625,0.7718109509026139,real
198,3031,29,98.73915646062126,0.8249513295711637,0.6022241862321365,36.82785885077128,0.7362993657476171,0.825390552404166,real
199,7877,45,91.07604481424752,0.946653966044927,0.6702057780571298,103.64421924698698,3.4133591571470427,0.7753576013813401,real
200,297,34,86.11048621316047,0.9551044003359686,0.75529037872978,74.89096316400716,4.307140524214241,0.7961702758049497,real
201,7225,23,87.93963034148567,0.7635982164095974,0.8075645702705999,38.919579239035485,4.817389660919581,0.7404935458214926,real
202,2030,37,88.94405081009671,0.8972060446510386,0.9553028586072109,92.03839985864458,3.178900875992278,0.7888530296676995,real
203,6387,11,92.01188666721235,0.8416845412488945,0.7549270047752288,71.11136384895005,1.0020964844686893,0.8716851443626004,real
204,8900,6,90.31358855392996,0.9640470213764456,0.7506378223128647,80.43129822403199,0.6176866926997605,0.8325561124273192,real
205,9439,18,98.38783946428835,0.7647222037529362,0.525121504911491,66.08983382065819,4.082969760530113,0.8040156283707733,real
206,4382,21,89.9392696581166,0.9033439600930132,0.5174557763281119,102.87089838180064,2.935906734163997,0.9239356386571342,real
207,2611,42,99.84316029646625,0.8823256366758168,0.775579980958186,102.95627156830498,3.1295966029672275,0.9680529914179954,real
208,759,36,97.02849915490191,0.7885904432715498,0.7190893066241723,90.93888218243862,3.9291642348980758,0.9270367668707191,real
209,2911,41,84.17021028714672,0.7409802710953517,0.9195901974901493,30.540137739646227,3.5460584158890134,0.7996002106353037,real
210,7198,38,98.61190429287832,0.895491928143183,0.5803397923559226,103.88538619040689,4.188845438994874,0.9233326503512661,real
211,6646,34,82.32732795770953,0.9215792374396992,0.5124858310585247,87.10129805329098,0.3754481367534046,0.7455940547422153,real
212,9661,17,96.34899416982384,0.794688203129005,0.724519383965063,89.70241660042996,3.762851120057874,0.7390953964273872,real
213,2086,37,87.6124658695316,0.8934497812066942,0.6187392783761287,56.298284040387166,4.269178510878268,0.8036881111108476,real
214,8438,25,97.55948640890139,0.8185392722834509,0.5248071866694187,107.92795561570067,1.5020617080457404,0.9423107107132171,real
215,3011,38,97.361133802149,0.9139620649847853,0.8622991434238145,92.53716002348575,3.2381916425669393,0.7739044741726905,real
216,1834,12,96.11850800235243,0.7597645824682159,0.5557964999786238,31.259046652919444,1.6393941128011635,0.7189760226696038,real
217,1943,23,95.80060872614123,0.9670645007908523,0.8041597500038858,60.77780344061627,4.794058225764025,0.7395128605619065,real
218,8780,42,86.09358278196082,0.7862228789396739,0.6405248750834446,108.63803619601417,0.2637755049339684,0.9576234905588741,real
219,3076,22,81.61838566102504,0.8103357963268458,0.586748025177511,24.7196701697379,2.94098493478148,0.8901349854241862,real
220,2059,21,88.05960357530323,0.7174275856241049,0.6898757614596587,116.14166196420496,0.915867380542624,0.775960349010993,fake
221,5859,27,83.47049029973017,0.7334536636963829,0.9007228881114768,87.91625683195628,3.589879005368078,0.8665887475984544,real
222,6794,31,93.89902177804923,0.8547585708136984,0.6960467884522863,83.13759776433767,0.9618623887514443,0.8582738867276051,real
223,2485,6,86.92199453075571,0.7802778030183914,0.8753848246055278,47.05592564879914,1.2533779833019523,0.8966307935321983,fake
224,4836,27,99.5122040171983,0.9506440677226583,0.5627431483995753,44.87917887391771,2.522416974124215,0.7699562663264848,real
225,1902,40,92.81944154690665,0.7044080165964861,0.8863857098325396,114.20582194885955,4.582691254984702,0.9593208961583193,real
226,8255,34,96.44961127268722,0.8137282146015808,0.6184666624533244,49.82724542341228,1.1374004235250572,0.7928105686240038,real
227,8220,12,82.65049345483696,0.8012036640307277,0.8386965649444365,97.55052967189994,0.8067761034787073,0.908239496192871,real
228,6716,45,97.24028964545245,0.7057982892752803,0.7828907774204982,59.31217982070792,3.8189864760847505,0.7048373939116644,real
229,5634,7,98.45514381026788,0.737310519700153,0.9645723586058437,33.9254070784704,2.553035708436262,0.8117971389682441,real
230,4161,10,89.74123837637872,0.8240928024755906,0.693661258987657,21.071529769535896,4.56774705067068,0.8055129453876424,real
